repository_name,release_id,cycle_length_days,is_prerelease,release_sequence,commit_count,pr_count,pct_merged,avg_time_to_merge_hours,median_time_to_merge_hours,distinct_contributors,first_time_contributor_count,first_time_contributor_share,top_contributor_share,open_issues_at_release,open_bugs_at_release,release_date,bugs_in_window,elevated_risk,risk_threshold_used,window_complete,prior_releases_avg_bugs,prior_releases_count
microsoft/vscode,128197191,5.008229166666666,False,93,159.0,100.0,0.86,141.91331395348843,0.8601388888888889,29.0,1.0,0.0344827586206896,0.2515723270440251,8223,2775,2023-11-06 18:18:20+00:00,360.0,0.0,381.0,True,338.2,90
microsoft/vscode,132979603,31.03297453703704,False,94,1310.0,887.0,0.9041713641488163,81.75077687725133,0.5556944444444445,77.0,26.0,0.3376623376623376,0.1580152671755725,7936,2797,2023-12-07 19:05:49+00:00,178.0,0.0,381.0,True,339.01075268817203,93
microsoft/vscode,133791083,5.958136574074074,False,95,188.0,136.0,0.8529411764705882,87.83036637931036,0.4063888888888889,31.0,3.0,0.0967741935483871,0.202127659574468,7609,2698,2023-12-13 18:05:32+00:00,166.0,0.0,381.0,True,339.01075268817203,93
microsoft/vscode,135728221,21.057199074074077,False,96,305.0,215.0,0.9255813953488372,73.98038805136795,0.5155555555555555,53.0,13.0,0.2452830188679245,0.1508196721311475,7165,2562,2024-01-03 19:27:54+00:00,319.0,0.0,381.0,True,339.01075268817203,93
microsoft/vscode,137595644,14.94662037037037,False,97,433.0,334.0,0.9221556886227545,49.42582251082252,0.42583333333333334,45.0,11.0,0.2444444444444444,0.1270207852193995,7107,2589,2024-01-18 18:11:02+00:00,342.0,0.0,381.0,True,335.4947368421053,95
microsoft/vscode,139501858,13.799895833333334,False,98,415.0,337.0,0.9406528189910979,24.34959428671574,0.5102777777777778,47.0,8.0,0.1702127659574468,0.1060240963855421,7202,2624,2024-02-01 13:22:53+00:00,334.0,0.0,381.0,True,335.4947368421053,95
microsoft/vscode,140525002,7.013738425925926,False,99,215.0,202.0,0.9158415841584159,63.78125375375376,0.7333333333333333,41.0,9.0,0.2195121951219512,0.1162790697674418,7301,2664,2024-02-08 13:42:40+00:00,302.0,0.0,381.0,True,335.3229166666667,96
microsoft/vscode,142158503,7.005138888888889,False,100,301.0,181.0,0.9060773480662984,96.14080792682927,0.6456944444444445,33.0,4.0,0.1212121212121212,0.1893687707641196,7348,2690,2024-02-15 13:50:04+00:00,321.0,0.0,381.0,True,335.3229166666667,96
microsoft/vscode,144055742,13.196064814814816,False,101,438.0,314.0,0.9076433121019108,33.703768031189085,0.5405555555555556,43.0,5.0,0.1162790697674418,0.1324200913242009,7506,2737,2024-02-28 18:32:24+00:00,354.0,0.0,381.0,True,335.3917525773196,97
microsoft/vscode,145323317,7.997118055555555,False,102,231.0,152.0,0.9276315789473685,22.0838061465721,0.8336111111111111,34.0,3.0,0.088235294117647,0.2121212121212121,7553,2756,2024-03-07 18:28:15+00:00,345.0,0.0,381.0,True,335.3775510204082,98
microsoft/vscode,146100846,4.973935185185185,False,103,138.0,90.0,0.9111111111111111,9.504698509485094,0.6204166666666666,31.0,3.0,0.0967741935483871,0.217391304347826,7643,2778,2024-03-12 17:50:43+00:00,344.0,0.0,381.0,True,335.04040404040404,99
microsoft/vscode,149814200,22.96778935185185,False,104,1019.0,638.0,0.9122257053291536,74.32185519282167,0.5475,67.0,19.0,0.2835820895522388,0.2443572129538763,7807,2850,2024-04-04 17:04:20+00:00,311.0,0.0,381.0,True,335.08910891089107,101
microsoft/vscode,150797079,7.003506944444444,False,105,240.0,178.0,0.8932584269662921,26.09691474493362,0.8036111111111112,36.0,7.0,0.1944444444444444,0.2208333333333333,7898,2862,2024-04-11 17:09:23+00:00,319.0,0.0,381.0,True,335.1862745098039,102
